Name,Brand,Category,Image URL,Price,MSRP,Units Available,,455
"MIRZA BLK 36"" RND CHAND",Arhaus,Mirrors,https://storage.googleapis.com/floorfound-prod-cdn/arhaus/products/images/83167c78-346f-4bd3-a836-c34466116fec.png,$ 164 each,$500,8,,
MARBLE TAUPE FLOOR LAMP BASE,Arhaus,Lighting,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/424a9036-d093-4447-a86b-9927b5a685d4.jpg,$ 295 each,$900,19,,
MARBLE TAUPE TABLE LAMP,Arhaus,Furniture,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Giulia_TableLamp_6002933_Taupe_F_ON-2-3mobile.jpg?v=1724451585,$ 260 each,$795,1,,
MARBLE OYSTER FLOOR LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,22,,
MARBLE OYSTER FLOOR LAMP SHADE,Arhaus,Lighting,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/f4db41ea-ae95-41c8-88fa-834da9a04b7e.jpg,$ 33 each,$100,15,,
IRON WIRE BLK LAMP,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 262 each,$800,19,,
MARBLE CARRARA FLOOR LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 409 each,"$1,250",25,,
"IRON WIRE 42"" BLK PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/7d482b77-1cae-4e8f-9949-5cdbe3a5ad94.png,$ 164 each,$500,27,,
"IRON WIRE 52"" BLK PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/0931c100-e16d-494e-b437-4122bbd5acc2.png,$ 213 each,$650,25,,
"IRON WIRE 37"" BLK PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/43c2be74-f7c1-41cb-beb9-4d872c4b7ff0.jpg,$ 131 each,$400,7,,
"IRON WIRE 31"" BLK PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/fbbba94d-b3a6-484f-9507-e4a8fdcda747.png,$ 196 each,$600,124,,
IRON WH PLASTER CHAND,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 82 each,$250,9,,
IRON WH LNR CHAND,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 293 each,$895,28,,
IRON WH CHAND,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Elena_Chandelier_6003221_White_F-1-3mobile.jpg?v=1724453168,$ 228 each,$695,21,,
IRON BLK CHAND,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Elena_Chandelier_6003221_Black_F-1-3mobile.jpg?v=1724453168,$ 228 each,$695,13,,
IRN ROCKET WHT/NAT FL LAMP SH,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 98 each,$50,16,,
IRN ROCKET WHT FLOOR LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 196 each,$600,19,,
"FRIA BLK 48"" DOME PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/arhaus/products/images/39ae9cc0-8495-4a96-8372-a7848ef1e525.jpg,$ 491 each,"$1,500",19,,
"FRIA BLK 36"" DOME PEND",Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/arhaus/products/images/3f69fa2c-aad0-47c3-aa1d-5e0cfecd4ece.jpg,$ 327 each,"$1,000",39,,
"FRIA BLK 25"" DOME PEND",Arhaus,Decor,N/A,$ 229 each,$650,26,,
FORGED IRON V3 GRY LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 82 each,$250,2,,
FORGED IRON V2 GRY FL SHADE,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,20,,
FORGED IRON V2 BLK FL BASE,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 164 each,$500,17,,
FORGED IRON V1 GRY FL SHADE,Arhaus,Decor,N/A,$ 16 each,$50,14,,
FORGED IRON V1 BLK FL BASE,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/029bb407-b9a0-42e3-9216-5c54e7b3e782.jpg,$ 164 each,$500,6,,
FORGED IRN V2 NAT TBL LMP SH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,15,,
FORGED IRN V2 BLK TBL LMP BASE,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 115 each,$350,15,,
FORGED IRN NAT TBL LMP SH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,27,,
FORGED IRN BLK TBL LMP BASE,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 115 each,$350,28,,
ESTELLE NAT FL SHD,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 6 each,N/A,32,,
ESTELLE NAT FL BASE,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 65 each,N/A,34,,
DOUGHLAS V3 BLACK LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 52 each,$160,19,,
DOUGHLAS V3 BLACK LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 190 each,$580,20,,
DOUGHLAS V2 BLACK LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 41 each,$125,13,,
DOUGHLAS V2 BLACK LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 115 each,$350,14,,
DOUGHLAS V1 BLACK LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 49 each,$150,15,,
CONNIE OYSTER TABLE LAMP,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/arhaus/products/images/b6061f6e-686f-4109-a789-33928475f47b.png,$ 213 each,$650,32,,
DOUGHLAS V1 BLACK LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 151 each,$460,16,,
CONNIE OYSTER FLOOR LAMP BASE,Arhaus,Lighting,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/db135f60-6b10-4735-bd00-bcd1322f58f2.jpg,$ 33 each,$100,13,,
CONNIE OYSTER FLOOR LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 220 each,$671,15,,
CELIA NAT LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 115 each,$350,24,,
CELIA NAT LAMP SH,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,1,,
CAST MET V2 BRZ TBL LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 98 each,$300,28,,
CAST MET V2 NAT TABLE LAMP SH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 33 each,$100,26,,
CAST MET V1 ANT BR TBL LAMP BS,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 98 each,$300,23,,
CAST MET V1 NAT TABLE LAMP SH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 33 each,$100,23,,
CARINA BLK FL LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 98 each,$300,13,,
CARINA BLK FL LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 65 each,$200,14,,
BONNET WOOD/BR FLOOR LAMP SH,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,24,,
CARARRA TABLE LAMP,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/8a8efba3-540b-4305-8a0e-8c13bcdfc2e3.jpg,$ 550 each,"$1,680",32,,
BONNET WOOD/BR FLOOR LAMP BASE,Arhaus,Lighting,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/1823c287-aa02-4d67-881c-690c52a66b21.jpg,$ 68 each,$207,41,,
BONNET WOOD TL W BWN SH,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/RocioTableLamp-6002200-Brown-OneSize-P01-tablet-1.jpg?v=1697835100,$ 68 each,$207,42,,
BONNET WOOD TL W BLK SH,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/RocioTableLamp-6002199-Brown-OneSize-P01-tablet-1.jpg?v=1697835108,$ 68 each,$207,10,,
BONNET MRB/BR FLOOR LAMP SH,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 49 each,$150,19,,
BONNET MRB/BR FLOOR LAMP BASE,Arhaus,Lighting,N/A,$ 327 each,"$1,000",44,,
ASTRID PENDANT,Arhaus,Lighting,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/47094f49-91f7-4f5a-a771-3f4af0a3802b.jpg,$ 98 each,$300,10,,
BONNET MARBLE TL W BR/BLK SH,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Bonnet_TableLamp_6002198_WhiteMarble_F-1-3mobile.jpg?v=1724451551,$ 88 each,$268,12,,
ANTIQUE V4 BR SQ TBL LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 27 each,$82,6,,
ANTIQUE V4 NAT TBL LAMP SHADE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,5,,
ANTIQUE BRASS MED CHAND,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/07a8e114-9edc-42a1-855b-dc1f4bb41f81.jpg,$ 91 each,$278,4,,
ANTIQUE BRASS LG CHAND,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/cc82519a-809d-4eeb-b97a-e9eb2b158873.jpg,$ 98 each,$298,13,,
ACACIA WOOD NAT TBL LAMP BASE,Arhaus,Lighting,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 16 each,$50,10,,
ACACIA WD NAT TBL LMP SH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 2 each,N/A,27,,
UPHOLSTERED ARM CHAIR OYSTER,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 149 each,$500,3,,
TURIN SLPCVR SD CHR SAND LINEN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 104 each,$350,2,,
TURIN SLPCVR ARCHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/170d9d96-d76a-4f71-9e42-8a7fc765ddb9.jpg,$ 238 each,$799,62,,
TURIN SLPCVR ARCHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002557_ALinen_Taupe_TQ-1-2tablet.jpg?v=1709937523,$ 175 each,$590,12,,
TURIN SLPCVR ARCHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002557_ALinen_Storm_TQ-1-2tablet.jpg?v=1709937523,$ 172 each,$580,22,,
TURIN SLPCVR ARCHR SAND LINEN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 178 each,$600,20,,
TURIN SLP SD CHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/c289efac-96ef-441d-9fd9-0b5aa9a6e43c.jpg,$ 238 each,$799,18,,
TURIN SLP SD CHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002558_ALinen_Taupe_TQ-1-2tablet.jpg?v=1709937483,$ 164 each,$550,22,,
TURIN SLP SD CHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002558_ALinen_Storm_TQ-1-2tablet.jpg?v=1709937483,$ 161 each,$540,28,,
TUCSON 19 LTH SDCHR SADDLE BRN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/SausalitoSideChair-6002540-SaddleBrown-OneSize-P01-tablet.jpg?v=1697984245,$ 81 each,$274,11,,
SEVILLE 48 ROUND TBL TOP BLACK,Arhaus,Decor,N/A,$ 416 each,"$1,399",15,,
SEVILLE 48 RND TBL BS TRVRTN,Arhaus,Decor,N/A,$ 387 each,"$1,300",16,,
RIO SLPCVR SIDE CHR SAND LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002554_ALinen_Sand_TQ-1-2tablet.jpg?v=1709937551,$ 161 each,$540,16,,
SAUSALITO 22 COUNTER STOOL BRN,Arhaus,Furniture,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/SausalitoCounterStool-6002343-Brown-OneSize-P01-tablet.jpg?v=1697984242,$ 178 each,$599,25,,
RIO SLPCVR SD CHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002554_ALinen_Taupe_TQ-1-2tablet.jpg?v=1709831795,$ 149 each,$500,42,,
RIO SLPCVR SD CHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/28a34b8e-281e-4961-8d7c-adc5801efad5.jpg,$ 178 each,$599,25,,
RIO SLPCVR SD CHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002554_ALinen_Storm_TQ-1-2tablet.jpg?v=1709937551,$ 155 each,$520,24,,
PAXTON 96 TABLE TOP NATURAL,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 268 each,$900,1,,
PAXTON 96 TABLE BASE NATURAL,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 250 each,$840,1,,
OSLO SLPCVR ARM CHR SAND LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002550_ALinen_Sand_TQ-1-3mobile.jpg?v=1722970190,$ 193 each,$650,26,,
OSLO SLPCVR ARCHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/48dd5dca-6ba1-4b45-add8-62cf2590524a.jpg,$ 178 each,$600,84,,
OSLO SLPCVR ARCHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002550_ALinen_Taupe_TQ-1-2tablet.jpg?v=1722970190,$ 178 each,$600,21,,
OSLO SLPCVR ARCHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002550_ALinen_Storm_TQ-1-2tablet.jpg?v=1709842997,$ 181 each,$610,35,,
LONDON SLPCVR ARCHR SAND LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002549_ALinen_Sand_TQ-1-2tablet.jpg?v=1725478109,$ 205 each,$690,27,,
LONDON SLP AR CHR WHITE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002549_ALinen_White_TQ-1-2tablet.jpg?v=1725478109,$ 178 each,$600,80,,
LONDON SLP AR CHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002549_ALinen_Taupe_TQ-1-3mobile.jpg?v=1725478109,$ 196 each,$660,16,,
LONDON SLP AR CHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002549_ALinen_Storm_TQ-1-2tablet.jpg?v=1725478109,$ 193 each,$650,33,,
LEATHER 54 COUNTER STOOL BROWN,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 178 each,$600,1,,
JUNO SLPCVR SD CHR WHITE LINEN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 178 each,$599,14,,
JUNO SLPCVR SD CHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002556_ALinen_Taupe_TQ-1-2tablet.jpg?v=1725478458,$ 164 each,$550,39,,
JUNO SLPCVR SD CHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002556_ALinen_Storm_TQ-1-2tablet.jpg?v=1725478458,$ 104 each,$350,43,,
JUNO SLPCVR ARM CHR SAND LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002555_ALinen_Sand_TQ-1-2tablet.jpg?v=1722969840,$ 193 each,$650,36,,
JUNO SLPCVR ARCHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/7141524a-884b-4fc7-88c9-62ccf4a3c2db.jpg,$ 238 each,$799,19,,
JUNO SLPCVR ARCHR TAUPE LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002555_ALinen_Taupe_TQ-1-2tablet.jpg?v=1709843123,$ 193 each,$650,46,,
JUNO SLPCVR ARCHR STORM LINEN,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/ASlipcovered_DiningChair_6002555_ALinen_Storm_TQ-1-2tablet.jpg?v=1709843123,$ 193 each,$650,45,,
HUDSON 60 TABLE BASE IN BLACK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 238 each,$800,28,,
HUDSON 60 ROUND TBL TOP BLACK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 446 each,"$1,499",28,,
"ESSEX 92"" TABLE TOP IN BLACK",Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/ebee56b3-eec7-44e8-bf95-6f4a14cc2afb.jpg,$ 161 each,$540,29,,
"ESSEX 92"" TABLE BASE IN BLACK",Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/cf1ce14b-e250-41c7-8e53-c6ee2957bcb3.jpg,$ 86 each,$290,23,,
ESSEX 110 TABLE TOP IN BLACK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 378 each,"$1,270",11,,
ESSEX 110 TABLE BASE IN BLACK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 178 each,$600,13,,
ENZO 23 UPH ARM CHR OYSTER,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/4e98c82a-9f6b-4962-80fc-60f7207ff5b0.jpg,$ 134 each,$450,11,,
DEZANA 20 UPH SD CHR OYSTER,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Dezana_DiningChair_6002811_Oyster_TQ-1-2tablet.jpg?v=1708704212,$ 104 each,$350,64,,
CHICAGO SLP AR CHR WHITE LINEN,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/20757447-e96d-4c6c-b5c3-4d06807b7376.jpg,$ 164 each,$550,64,,
CHICAGO SLP AR CHR TAUPE LINEN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 178 each,$600,14,,
CHICAGO SLP AR CHR STORM LINEN,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 172 each,$580,32,,
CALISTOGA 23 COUNTER STOOL BLK,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/94acb184-939d-43d3-9322-81056f8d982f.jpg,$ 164 each,$550,5,,
BANY 25.6 UPH ARM CHR OYSTR,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 119 each,$400,9,,
TUSCANY KING BED HB TAN LTH,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/11396f6d-b555-4823-a02a-084fa979ea25.jpg,$ 637 each,"$1,344",4,,
TUSCANY KING BD SLTS TAN LTH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 71 each,$150,3,,
TUSCANY KG BD SD RAIL TAN LTH,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/94cc4d8d-b504-42c1-9efa-0b80159d4dd7.jpg,$ 118 each,$250,5,,
TUSCANY CAL KG SD RAIL TAN LTH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 142 each,$300,7,,
TUSCANY CAL KG BED HB TAN LTH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 971 each,"$2,050",8,,
TUSCANY CAL KG BD SLTS TAN LTH,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 71 each,$150,7,,
KEENE QUEEN BED HB BROWN LTH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 440 each,$928,4,,
"SEDONA 56"" BENCH IN OYSTER",Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/0c8481aa-c533-4e77-adeb-a1b47cbdf7bc.jpg,$ 616 each,"$1,300",17,,
KEENE KING BED HB BROWN LTH,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/50958a9d-edb4-4376-a1ef-c73749f75dac.jpg,$ 467 each,$986,4,,
KEENE QUEEN BED FB BROWN LTH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 592 each,"$1,250",4,,
KEENE CAL KG BED HB BROWN LTH,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 467 each,$986,1,,
KEENE KING BED FB BROWN LTH,Arhaus,Furniture,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/7b83bfa4-e643-48c0-977d-f8099668c75e.jpg,$ 357 each,$754,3,,
IDRIS KING BED SD RAIL EBONY,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 237 each,$500,3,,
IDRIS KING BED HB/FB EBONY,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 237 each,$500,3,,
DUTTON CNPY QN BED TP VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 164 each,N/A,16,,
DUTTON CNPY QN BED HB VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 168 each,N/A,18,,
DUTTON CNPY QN BED FB VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 164 each,N/A,18,,
DUTTON CNPY KG BED TP VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 175 each,N/A,10,,
DUTTON CNPY KG BED HB VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 176 each,N/A,10,,
DUTTON CNPY KG BED FB VTG TEAK,Arhaus,Furniture,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 171 each,N/A,10,,
DUTTON CNPY CAL KG VNTG TEAK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 184 each,N/A,8,,
DUTTON CNPY CAL KG TP VTG TEAK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 184 each,N/A,9,,
DUTTON CNPY CAL KG HB VTG TEAK,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 186 each,N/A,9,,
VELLA BOWL 2 TONE,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Vella_TabletopVase_6003005_White_F-1-2tablet.jpg?v=1707860395,$ 24 each,$100,7,,
VELLA TALL VASE 2 TONE,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Vella_TabletopVase_6003006_White_F-1-3mobile.jpg?v=1725392901,$ 24 each,$100,10,,
TOUREG MILK BOWL EBONY,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Hannah_CenterpieceBowl_6002269_Black_Small_F_CC-1-3mobile.jpg?v=1721842559,$ 85 each,$350,80,,
TOUREG MILK BOWL NAT,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Hannah_CenterpieceBowl_6002269_Natural_Small_F-1-2tablet.jpg?v=1721842557,$ 85 each,$350,76,,
STONE ON MARBLE BASE NAT,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 36 each,$150,78,,
SCULPTURE 5 EBONY,Arhaus,Decor,https://storage.googleapis.com/floorfound-prod-cdn/br_home/products/images/59b0080e-7e12-402f-951c-5fd2cee9a72f.jpg,$ 61 each,$250,2,,
SCULPTURE 3 WHITE PLASTER,Arhaus,Decor,https://cdn.shopify.com/s/files/1/0711/6419/9198/files/Andro_DecorativeObject_6003210_White_F-1-2tablet.jpg?v=1721842555,$ 39 each,$160,12,,
SCULPTURE 3 EBONY PLASTER,Arhaus,Decor,https://upload.wikimedia.org/wikipedia/commons/3/3d/Arhaus_logo.jpg,$ 49 each,$200,13,,
